,BlueCars_taken_sum,BlueCars_returned_sum,Utilib_taken_sum,Utilib_returned_sum,Utilib_14_taken_sum,Utilib_14_returned_sum,Slots_freed_sum,Slots_taken_sum
14869,20,18,0,0,1,2,0,0
14870,32,31,1,1,2,1,0,0
14871,40,34,0,0,0,0,0,0
14872,33,37,0,0,0,0,0,0
14873,24,25,0,0,2,3,0,0
14874,17,18,0,0,1,1,0,0
14875,30,31,0,0,1,0,0,0
14876,23,21,0,0,0,0,0,0
14877,21,18,1,2,1,1,0,0
14878,11,11,2,1,0,0,0,0
14879,22,23,0,0,0,0,0,0
14880,16,15,0,0,0,0,0,0
14881,17,17,0,0,0,0,0,0
14882,17,15,0,0,0,1,0,0
14883,16,17,0,0,1,0,0,0
14884,21,22,0,1,0,0,0,0
14885,20,19,2,1,0,0,0,0
14886,21,23,0,0,1,1,0,0
14887,28,28,0,0,0,0,0,0
14888,23,24,0,0,0,0,0,0
14889,24,22,0,0,3,3,0,0
14890,23,26,0,0,2,2,0,0
14891,22,20,0,0,5,5,0,0
14892,1,3,0,0,0,0,0,0
14893,18,15,0,0,1,1,0,0
14894,24,26,0,0,0,1,0,0
14895,24,19,0,0,2,1,0,0
14896,36,40,0,0,1,1,0,0
14897,30,28,0,2,1,2,0,0
14898,23,27,2,1,2,1,0,0
14899,19,21,3,2,1,1,0,0
14900,30,29,1,1,0,0,0,0
14901,18,20,1,1,0,0,0,0
14902,23,20,2,2,1,2,0,0
14903,32,31,0,0,1,1,0,0
14904,29,29,0,0,4,4,0,0
14905,28,25,0,0,1,0,0,0
14906,27,29,1,1,4,5,0,0
14907,20,24,0,1,4,3,0,0
14908,27,24,1,1,0,0,0,0
14909,33,29,2,1,0,1,0,0
14910,23,20,0,0,3,2,0,0
14911,14,18,2,2,6,6,0,0
14912,20,20,0,0,2,5,0,0
14913,18,21,0,0,3,0,0,0
14914,28,24,1,1,5,5,0,0
14915,21,25,0,0,1,2,0,0
14916,22,21,0,0,1,0,0,0
14917,27,26,1,1,1,1,0,0
14918,40,38,0,0,2,2,0,0
14919,21,24,0,1,1,1,0,0
14920,18,18,1,0,3,3,0,0
14921,19,22,0,0,1,2,0,0
14922,29,28,0,0,2,3,0,0
14923,29,29,0,0,2,0,0,0
14924,25,21,0,0,2,3,0,0
14925,21,27,0,0,3,2,0,0
14926,28,22,2,2,2,2,0,0
14927,21,23,1,1,1,2,0,0
14928,23,25,2,2,1,0,0,0
14929,20,16,0,1,3,3,0,0
14930,16,16,2,1,1,1,0,0
14931,25,27,2,1,1,1,0,0
14932,36,30,4,5,2,3,0,0
14933,15,20,1,1,3,2,0,0
14934,33,31,1,0,1,2,0,0
14935,25,26,0,0,8,8,0,0
14936,24,25,0,0,4,3,0,0
14937,30,29,1,1,1,2,0,0
14938,34,37,3,3,1,1,0,0
14939,27,25,1,1,2,1,0,0
14940,19,19,0,0,0,1,0,0
14941,19,22,0,1,3,2,0,0
14942,21,19,1,0,0,0,0,0
14943,25,17,0,0,2,3,0,0
14944,22,28,0,0,1,0,0,0
14945,40,42,0,1,5,5,0,0
14946,37,33,1,0,2,2,0,0
14947,33,30,1,2,4,4,0,0
14948,28,31,2,1,2,2,0,0
14949,24,24,0,0,1,2,0,0
14950,19,24,0,0,1,0,0,0
14951,30,25,1,1,0,0,0,0
14952,33,29,1,2,2,2,0,0
14953,32,34,2,1,7,7,0,0
14954,18,18,0,0,2,3,0,0
14955,30,28,0,0,4,3,0,0
14956,26,32,1,1,1,2,0,0
14957,22,24,0,0,2,1,0,0
14958,25,16,0,0,2,2,0,0
14959,30,33,0,1,2,2,0,0
14960,34,30,1,0,1,1,0,0
14961,11,19,0,0,3,4,0,0
14962,25,19,0,1,1,1,0,0
14963,22,26,3,2,1,0,0,0
14964,30,32,6,6,0,0,0,0
14965,12,10,0,1,2,3,0,0
14966,16,16,1,0,1,1,0,0
14967,24,24,0,0,5,4,0,0
14968,29,31,0,0,3,3,0,0
14969,46,43,0,1,3,3,0,0
14970,36,37,1,0,6,7,0,0
14971,16,16,1,1,6,6,0,0
14972,25,25,0,0,1,0,0,0
14973,21,24,1,1,0,1,0,0
14974,17,18,0,0,1,1,0,0
14975,20,17,1,1,1,1,0,0
14976,35,33,0,0,3,2,0,0
14977,45,41,7,7,1,1,0,0
14978,18,23,0,0,0,1,0,0
14979,20,20,0,0,2,1,0,0
14980,22,21,2,2,2,3,0,0
14981,18,23,0,0,1,0,0,0
14982,26,26,0,0,0,0,0,0
14983,40,36,1,1,0,0,0,0
14984,32,35,2,2,0,0,0,0
14985,28,25,0,0,0,0,0,0
14986,19,19,0,0,0,2,0,0
14987,22,23,1,1,19,18,0,0
14988,18,20,1,1,2,1,0,0
14989,26,23,0,0,1,1,0,0
14990,31,28,2,2,1,1,0,0
14991,30,32,1,1,2,3,0,0
14992,18,20,2,2,1,0,0,0
14993,17,10,0,0,2,2,0,0
14994,9,12,0,0,0,0,0,0
14995,9,5,0,0,2,2,0,0
14996,7,10,0,0,0,1,0,0
14997,15,16,0,0,1,1,0,0
14998,16,19,0,0,1,1,0,0
14999,22,18,0,0,0,0,0,0
15000,7,8,0,0,0,1,0,0
15001,4,6,1,1,1,1,0,0
15002,17,21,0,0,1,0,0,0
15003,11,14,0,0,0,0,0,0
15004,12,10,0,0,1,2,0,0
15005,20,28,0,0,1,0,0,0
15006,29,25,0,0,5,5,0,0
15007,9,10,2,2,2,2,0,0
15008,13,10,0,0,1,2,0,0
15009,16,16,0,0,3,3,0,0
15010,11,13,1,2,2,1,0,0
15011,11,13,1,1,0,1,0,0
15012,16,17,0,0,2,2,0,0
15013,15,8,1,2,5,5,0,0
15014,7,8,1,2,1,0,0,0
15015,5,7,3,0,0,0,0,0
15016,10,8,0,0,0,1,0,0
15017,11,15,0,0,1,0,0,0
15018,19,21,0,0,0,0,0,0
15019,15,17,0,0,2,4,0,0
15020,26,19,0,0,3,1,0,0
15021,18,15,0,0,0,0,0,0
15022,12,8,0,1,0,1,0,0
15023,14,16,1,2,2,1,0,0
15024,12,12,0,0,0,0,0,0
15025,11,18,2,0,0,0,0,0
15026,34,29,0,1,0,0,0,0
15027,25,21,1,1,0,0,0,0
15028,7,8,1,0,0,0,0,0
15029,9,6,0,0,0,0,0,0
15030,13,13,0,1,0,0,0,0
15031,9,13,1,0,0,0,0,0
15032,20,19,0,0,0,0,0,0
15033,16,20,0,0,2,3,0,0
15034,22,25,0,0,2,3,0,0
15035,7,10,0,0,2,0,0,0
15036,13,9,0,2,0,1,0,0
15037,19,21,2,0,2,1,0,0
15038,13,14,0,0,0,1,0,0
15039,22,22,0,1,1,0,0,0
15040,24,20,1,0,1,1,0,0
15041,38,37,0,0,0,0,0,0
15042,20,23,0,0,0,0,0,0
15043,16,13,0,1,0,0,0,0
15044,15,14,3,2,1,1,0,0
15045,12,10,0,0,0,0,0,0
15046,18,17,1,1,1,1,0,0
15047,0,3,0,0,0,0,0,0
15048,16,10,1,1,0,0,0,0
15049,12,18,0,0,0,0,0,0
15050,12,12,0,0,1,2,0,0
15051,17,19,2,3,2,2,0,0
15052,19,23,3,3,6,5,0,0
15053,11,15,1,0,0,1,0,0
15054,13,11,0,0,0,0,0,0
15055,13,13,0,1,1,0,0,0
15056,10,10,0,0,0,1,0,0
15057,16,15,0,0,6,8,0,0
15058,16,16,3,2,3,1,0,0
15059,18,16,1,1,6,5,0,0
15060,20,16,0,0,0,1,0,0
15061,25,21,0,0,1,1,0,0
15062,12,16,0,0,0,0,0,0
15063,18,18,0,0,1,1,0,0
15064,18,12,1,1,1,0,0,0
15065,21,21,1,1,2,2,0,0
15066,17,14,0,0,0,0,0,0
15067,5,10,0,1,0,1,0,0
15068,10,11,1,1,1,0,0,0
15069,15,13,1,0,0,0,0,0
15070,11,15,0,0,0,0,0,0
15071,9,7,0,1,0,0,0,0
15072,10,15,2,1,0,0,0,0
15073,27,23,0,0,0,0,0,0
15074,16,13,0,1,0,0,0,0
15075,14,16,1,0,0,0,0,0
15076,10,9,0,0,0,0,0,0
15077,13,10,2,5,0,1,0,0
15078,12,16,3,2,1,0,0,0
15079,14,12,2,1,0,0,0,0
15080,28,30,1,0,0,0,0,0
15081,24,18,0,1,0,0,0,0
15082,15,12,2,1,0,0,0,0
15083,11,15,0,0,1,1,0,0
15084,13,19,0,0,0,2,0,0
15085,10,6,0,0,2,0,0,0
15086,25,27,0,0,1,1,0,0
15087,22,25,1,1,0,1,0,0
15088,16,18,0,0,1,0,0,0
15089,13,14,0,1,2,2,0,0
15090,21,20,2,3,2,2,0,0
15091,14,15,1,1,0,0,0,0
15092,15,15,1,3,4,6,0,0
15093,10,14,6,3,5,3,0,0
15094,21,17,1,0,1,1,0,0
15095,17,21,0,0,1,1,0,0
15096,9,5,0,0,0,1,0,0
15097,9,6,0,0,2,2,0,0
15098,10,10,0,0,2,4,0,0
15099,21,21,0,0,2,2,0,0
15100,20,21,0,0,7,6,0,0
15101,18,23,0,0,6,5,0,0
15102,12,9,0,0,2,3,0,0
15103,14,9,0,0,3,2,0,0
15104,20,23,0,0,1,0,0,0
15105,11,13,0,0,0,2,0,0
15106,14,16,0,0,2,0,0,0
15107,18,23,0,0,0,0,0,0
15108,16,14,0,0,0,0,0,0
15109,10,10,0,0,0,0,0,0
15110,24,18,0,1,1,1,0,0
15111,8,7,0,0,2,2,0,0
15112,8,12,0,0,0,1,0,0
15113,19,14,0,0,1,0,0,0
15114,12,20,0,0,0,0,0,0
15115,26,20,1,0,0,1,0,0
15116,12,13,0,0,1,0,0,0
15117,23,19,0,0,0,0,0,0
15118,17,18,0,0,1,1,0,0
15119,22,20,0,0,0,3,0,0
15120,14,16,1,1,3,0,0,0
15121,12,11,0,0,0,0,0,0
15122,20,27,0,0,0,1,0,0
15123,13,16,0,0,1,0,0,0
15124,18,19,0,1,3,3,0,0
15125,32,17,1,0,0,1,0,0
15126,6,13,0,0,1,1,0,0
15127,13,12,0,0,2,2,0,0
15128,16,17,1,1,0,0,0,0
15129,12,11,0,0,0,0,0,0
15130,12,16,0,0,2,1,0,0
15131,19,14,0,1,0,0,0,0
15132,18,24,1,0,0,0,0,0
15133,17,14,0,0,1,2,0,0
15134,12,9,0,0,6,6,0,0
15135,15,18,0,1,1,1,0,0
15136,21,23,4,4,0,1,0,0
15137,20,20,0,1,5,4,0,0
15138,27,25,3,1,8,7,0,0
15139,28,29,0,0,13,14,0,0
15140,15,12,0,0,1,2,0,0
15141,17,12,0,0,6,5,0,0
15142,5,10,0,1,1,1,0,0
15143,7,11,0,0,1,2,0,0
15144,10,11,0,1,0,0,0,0
15145,21,20,2,0,1,0,0,0
15146,22,22,0,1,1,0,0,0
15147,13,13,1,2,1,1,0,0
15148,0,1,0,0,0,0,0,0
15149,44,35,3,3,6,4,0,0
15150,32,31,1,2,1,0,0,0
15151,23,22,1,0,0,2,0,0
15152,18,22,0,0,5,2,0,0
15153,28,26,0,0,0,2,0,0
15154,51,43,1,2,4,3,0,0
15155,37,45,3,2,4,3,0,0
15156,21,23,0,1,0,0,0,0
15157,24,29,1,0,0,1,0,0
15158,22,21,0,0,3,2,0,0
15159,23,19,0,1,1,2,0,0
15160,19,25,4,4,1,0,0,0
15161,45,46,1,1,0,0,0,0
15162,47,40,2,2,0,1,0,0
15163,20,18,0,0,2,2,0,0
15164,23,29,1,1,1,2,0,0
15165,32,26,2,1,5,5,0,0
15166,30,25,1,2,2,2,0,0
15167,35,34,1,1,3,2,0,0
15168,35,34,1,3,4,5,0,0
15169,22,25,3,1,10,11,0,0
15170,19,19,1,0,5,2,0,0
15171,24,23,1,2,1,2,0,0
15172,13,21,0,0,1,0,0,0
15173,11,13,2,2,0,1,0,0
15174,17,20,1,0,3,3,0,0
15175,29,28,0,0,2,1,0,0
15176,33,27,0,0,0,0,0,0
15177,16,14,0,0,1,1,0,0
15178,18,24,0,0,1,1,0,0
15179,16,19,0,0,1,2,0,0
15180,19,16,0,0,2,1,0,0
15181,36,32,0,0,0,0,0,0
15182,84,77,1,1,1,2,0,0
15183,25,29,1,2,2,2,0,0
15184,23,26,1,0,1,1,0,0
15185,20,16,0,0,0,2,0,0
15186,11,11,0,1,1,0,0,0
15187,17,13,1,0,1,1,0,0
15188,18,22,0,0,2,0,0,0
15189,32,27,0,0,2,5,0,0
15190,32,28,0,0,4,1,0,0
15191,16,18,0,0,0,0,0,0
15192,12,21,0,0,0,0,0,0
15193,27,19,0,1,1,2,0,0
15194,22,30,1,0,0,2,0,0
15195,18,23,0,0,2,3,0,0
15196,28,27,1,1,5,2,0,0
15197,52,41,0,0,9,8,0,0
15198,13,12,0,0,0,3,0,0
15199,13,19,0,0,8,7,0,0
15200,17,18,0,1,6,7,0,0
15201,19,20,1,0,8,6,0,0
15202,23,24,0,0,4,7,0,0
15203,1,7,0,0,1,1,0,0
15204,31,29,0,0,5,2,0,0
15205,32,27,1,1,3,2,0,0
15206,27,27,0,0,0,1,0,0
15207,36,43,0,0,2,2,0,0
15208,31,33,5,6,3,2,0,0
15209,24,25,4,4,1,1,0,0
15210,18,21,2,2,0,2,0,0
15211,27,23,1,0,2,0,0,0
15212,30,30,0,1,0,0,0,0
15213,30,31,3,2,0,1,0,0
15214,40,40,0,0,3,3,0,0
15215,39,29,1,2,3,2,0,0
15216,23,18,0,0,0,1,0,0
15217,29,25,0,0,3,4,0,0
15218,16,19,1,0,5,5,0,0
15219,15,19,0,0,4,4,0,0
15220,25,30,1,2,1,0,0,0
15221,35,34,5,5,6,5,0,0
15222,46,42,2,2,4,5,0,0
15223,16,19,2,1,1,1,0,0
15224,17,24,0,0,1,1,0,0
15225,30,19,0,0,2,2,0,0
15226,22,24,0,1,1,3,0,0
15227,25,23,1,0,4,3,0,0
15228,37,47,0,0,5,3,0,0
15229,41,35,1,1,6,6,0,0
15230,30,35,0,0,0,0,0,0
15231,24,24,0,0,0,0,0,0
15232,18,20,0,0,0,0,0,0
15233,18,20,0,2,1,1,0,0
15234,31,33,3,1,0,2,0,0
15235,32,30,0,0,9,10,0,0
15236,41,34,0,0,4,2,0,0
15237,48,40,3,4,5,6,0,0
15238,13,13,2,1,3,2,0,0
15239,14,19,0,1,2,2,0,0
15240,29,21,1,1,1,1,0,0
15241,31,32,3,2,1,0,0,0
15242,37,43,0,0,1,0,0,0
15243,46,44,3,4,1,1,0,0
15244,23,33,1,1,1,2,0,0
15245,25,16,1,0,1,1,0,0
15246,23,25,0,0,2,2,0,0
15247,27,32,1,1,1,0,0,0
15248,28,22,0,0,3,3,0,0
15249,32,38,0,2,1,3,0,0
15250,39,31,2,0,4,6,0,0
15251,23,28,3,4,8,5,0,0
15252,26,28,2,1,3,4,0,0
15253,31,31,0,0,4,3,0,0
15254,24,24,0,1,0,0,0,0
15255,24,23,1,1,3,4,0,0
15256,36,37,2,1,0,0,0,0
15257,38,33,1,1,4,4,0,0
15258,26,26,0,0,1,2,0,0
15259,23,26,1,1,1,2,0,0
15260,32,25,0,1,2,1,0,0
15261,23,24,7,7,1,1,0,0
15262,31,30,1,2,3,3,0,0
15263,36,42,2,0,2,2,0,0
15264,39,29,1,2,6,7,0,0
15265,26,27,2,1,2,2,0,0
15266,37,44,0,0,5,2,0,0
15267,25,25,0,0,2,2,0,0
15268,28,22,0,0,3,5,0,0
15269,28,34,0,1,6,5,0,0
15270,49,44,1,2,4,3,0,0
15271,60,60,3,2,1,2,0,0
15272,26,32,2,2,3,2,0,0
15273,34,28,6,6,2,3,0,0
15274,32,39,1,0,2,1,0,0
15275,55,54,1,2,6,7,0,0
15276,34,34,1,1,7,6,0,0
15277,20,21,1,0,3,2,0,0
15278,36,30,0,0,2,2,0,0
15279,25,33,2,3,3,3,0,0
15280,51,45,2,1,2,3,0,0
15281,46,36,1,1,6,6,0,0
15282,26,37,0,0,4,4,0,0
15283,37,32,1,2,2,2,0,0
15284,25,32,0,0,3,4,0,0
15285,29,34,1,0,7,6,0,0
15286,35,31,2,2,3,5,0,0
15287,50,47,3,4,4,1,0,0
15288,65,60,3,3,7,7,0,0
15289,32,31,1,0,5,6,0,0
15290,25,34,0,0,2,2,0,0
15291,31,33,1,1,4,4,0,0
15292,40,35,1,1,2,2,0,0
15293,38,33,0,0,1,3,0,0
15294,35,44,0,1,11,8,0,0
15295,39,37,1,1,0,1,0,0
15296,23,20,4,5,6,6,0,0
15297,29,32,2,1,10,11,0,0
15298,27,22,1,0,3,1,0,0
15299,34,31,0,0,0,1,0,0
15300,24,29,0,0,2,3,0,0
15301,35,38,0,0,6,4,0,0
15302,45,34,0,1,8,8,0,0
15303,22,29,0,0,1,2,0,0
15304,0,0,0,0,0,1,0,0
15305,50,47,3,3,2,1,0,0
15306,30,38,2,2,4,5,0,0
15307,38,30,0,0,1,0,0,0
15308,31,32,1,1,1,3,0,0
15309,38,40,4,4,2,1,0,0
15310,66,63,1,2,4,3,0,0
15311,34,37,2,2,3,4,0,0
15312,23,22,3,2,0,0,0,0
15313,28,29,0,0,2,1,0,0
15314,24,27,0,0,1,1,0,0
15315,28,26,1,2,1,2,0,0
15316,37,39,1,0,2,2,0,0
15317,54,51,0,0,9,9,0,0
15318,61,56,0,1,2,1,0,0
15319,29,31,1,0,0,0,0,0
15320,33,35,0,0,0,1,0,0
15321,31,29,0,0,3,3,0,0
15322,23,30,0,0,2,1,0,0
15323,40,37,0,0,0,0,0,0
15324,53,50,4,4,2,2,0,0
15325,44,44,2,2,3,5,0,0
15326,24,26,0,1,6,7,0,0
15327,32,33,1,0,5,3,0,0
15328,31,31,0,0,2,1,0,0
15329,24,24,1,1,1,1,0,0
15330,27,27,1,1,1,1,0,0
15331,56,48,0,2,3,4,0,0
15332,54,56,3,1,2,2,0,0
15333,32,36,1,1,2,1,0,0
15334,22,18,0,0,3,3,0,0
15335,21,28,0,0,1,2,0,0
15336,33,36,2,2,4,3,0,0
15337,34,33,1,1,2,2,0,0
15338,67,58,0,0,10,10,0,0
15339,59,57,0,0,5,5,0,0
15340,26,29,0,0,2,2,0,0
15341,20,21,0,0,1,1,0,0
15342,19,23,0,0,4,5,0,0
15343,28,27,3,3,2,1,0,0
15344,38,39,1,2,1,3,0,0
15345,37,39,2,1,4,2,0,0
15346,53,50,1,1,2,2,0,0
15347,23,20,1,1,1,1,0,0
15348,31,37,0,0,1,2,0,0
15349,30,22,1,2,3,2,0,0
15350,38,42,2,1,6,6,0,0
15351,39,41,0,0,1,3,0,0
15352,51,44,1,2,8,7,0,0
15353,54,62,1,0,4,3,0,0
15354,28,26,0,0,1,3,0,0
15355,38,38,0,1,6,6,0,0
15356,31,27,3,4,3,1,0,0
15357,40,45,6,5,0,2,0,0
15358,25,26,2,1,5,3,0,0
15359,1,1,0,0,0,0,0,0
15360,22,20,0,1,3,3,0,0
15361,26,23,1,0,4,4,0,0
15362,39,44,0,1,2,3,0,0
15363,65,57,2,1,7,6,0,0
15364,43,52,3,3,2,2,0,0
15365,30,32,0,0,1,2,0,0
15366,34,29,1,1,3,2,0,0
15367,31,34,1,1,2,4,0,0
15368,31,32,1,1,4,2,0,0
15369,41,38,2,3,1,2,0,0
15370,63,60,1,1,5,6,0,0
15371,35,35,2,1,7,6,0,0
15372,19,17,0,0,4,5,0,0
15373,19,20,0,0,3,1,0,0
15374,24,26,0,0,0,0,0,0
15375,20,19,0,0,0,0,0,0
15376,24,23,0,0,1,1,0,0
15377,35,33,4,4,1,2,0,0
15378,42,38,1,2,5,5,0,0
15379,13,19,1,0,2,1,0,0
15380,26,24,0,0,2,2,0,0
15381,25,28,0,0,1,2,0,0
15382,22,24,0,0,2,1,0,0
15383,25,21,0,0,1,2,0,0
15384,32,33,3,4,6,6,0,0
15385,28,26,0,0,3,2,0,0
15386,25,23,1,0,2,3,0,0
15387,14,20,0,0,2,2,0,0
15388,16,16,0,0,3,3,0,0
15389,30,27,2,2,3,3,0,0
15390,28,29,0,0,2,2,0,0
15391,39,38,0,1,5,5,0,0
15392,47,40,1,1,1,1,0,0
15393,33,43,1,0,1,0,0,0
15394,30,29,0,0,0,0,0,0
15395,25,23,0,0,0,0,0,0
15396,23,23,0,0,3,4,0,0
15397,25,23,1,1,1,0,0,0
15398,44,41,0,0,4,4,0,0
15399,42,41,0,0,3,3,0,0
15400,31,31,0,1,3,5,0,0
15401,20,24,3,2,2,0,0,0
15402,24,21,0,0,2,3,0,0
15403,19,22,0,0,2,1,0,0
15404,36,35,0,0,0,0,0,0
15405,40,37,1,1,2,2,0,0
15406,37,35,1,1,7,8,0,0
15407,25,21,0,0,3,3,0,0
15408,23,28,4,4,4,3,0,0
15409,22,27,1,1,1,1,0,0
15410,36,36,0,0,0,1,0,0
15411,32,31,0,1,3,2,0,0
15412,27,26,5,4,7,8,0,0
15413,33,33,6,6,3,2,0,0
15414,25,24,0,1,1,2,0,0
15415,20,24,1,0,1,0,0,0
15416,35,33,0,0,0,0,0,0
15417,36,30,1,1,3,5,0,0
15418,30,36,0,0,3,1,0,0
15419,34,28,0,0,8,8,0,0
15420,30,35,1,2,0,1,0,0
15421,18,17,1,0,1,0,0,0
15422,37,39,0,1,2,2,0,0
15423,33,24,1,0,0,0,0,0
15424,26,34,0,0,5,5,0,0
15425,34,30,0,1,1,1,0,0
15426,31,32,2,1,2,2,0,0
15427,27,30,1,1,1,1,0,0
15428,27,30,0,0,2,2,0,0
15429,41,39,1,2,0,1,0,0
15430,29,27,1,0,2,5,0,0
15431,43,44,5,5,5,1,0,0
15432,35,40,0,0,0,1,0,0
15433,31,34,0,0,1,1,0,0
15434,31,34,1,1,3,2,0,0
15435,33,34,0,0,3,5,0,0
15436,53,48,1,2,5,4,0,0
15437,54,54,3,3,4,3,0,0
15438,31,37,1,0,3,3,0,0
15439,29,30,1,1,0,0,0,0
15440,34,33,1,2,0,0,0,0
15441,32,32,1,0,1,2,0,0
15442,38,37,1,1,6,5,0,0
15443,63,56,1,1,3,3,0,0
15444,56,61,2,2,14,14,0,0
15445,26,27,0,0,3,3,0,0
15446,28,25,1,1,1,1,0,0
15447,39,42,1,2,0,1,0,0
15448,41,37,1,0,4,4,0,0
15449,49,53,1,2,5,4,0,0
15450,66,60,3,2,9,9,0,0
15451,53,58,6,6,4,4,0,0
15452,30,28,0,0,5,5,0,0
15453,28,28,1,2,1,2,0,0
15454,33,32,1,1,2,4,0,0
15455,25,30,1,0,5,3,0,0
15456,44,37,0,0,2,4,0,0
15457,56,51,2,2,9,6,0,0
15458,56,63,0,0,5,5,0,0
15459,34,34,3,5,0,1,0,0
15460,3,5,2,1,1,0,0,0
15461,112,98,3,4,7,8,0,0
15462,66,55,1,0,5,5,0,0
15463,65,80,2,2,3,4,0,0
15464,57,51,1,1,5,2,0,0
15465,67,66,2,3,4,6,0,0
15466,98,89,2,1,14,14,0,0
15467,90,98,4,4,10,11,0,0
15468,48,65,1,2,9,7,0,0
15469,75,69,1,2,1,1,0,0
15470,58,60,2,1,5,4,0,0
15471,87,87,4,3,1,3,0,0
15472,84,77,2,2,3,1,0,0
15473,126,140,3,3,2,5,0,0
15474,112,107,0,0,4,3,0,0
15475,85,79,0,0,5,3,0,0
15476,78,81,1,1,3,4,0,0
15477,67,78,0,2,3,4,0,0
15478,60,62,5,4,3,2,0,0
15479,98,84,2,1,4,5,0,0
