,Cars,Bluecar_counter,Utilib_counter,Utilib_1.4_counter,City,ID,Kind,Geo_point,Postal_code,Public_name,Rental_status,Slots,Station_type,Subscription_status,year,month,day,hour,minute
3265,0,0,0,0,Paris,paris-vaugirard-3,STATION,"48.84893, 2.340624",75006,Paris/Vaugirard/3,operational,5,station,nonexistent,2018,4,9,19,37
3266,2,2,0,0,Paris,paris-botzaris-50,STATION,"48.8792228, 2.3839164",75019,Paris/Botzaris/50,operational,4,station,nonexistent,2018,4,6,8,32
3267,1,1,0,0,Fontenay-Sous-Bois,fontenaysousbois-rabelais-12,SPACE,"48.851361, 2.476065",94120,Fontenay-Sous-Bois/Rabelais/12,operational,5,full_station,operational,2018,4,3,14,46
3268,4,4,0,0,Paris,paris-mademoiselle-67,STATION,"48.8434786, 2.2994811",75015,Paris/Mademoiselle/67,operational,1,station,nonexistent,2018,4,4,21,58
3269,3,3,0,0,Paris,paris-grangeauxbelles-47,STATION,"48.87569, 2.36801",75010,Paris/Grange aux Belles/47,operational,1,station,nonexistent,2018,4,4,9,34
3270,0,0,0,0,Paris,paris-docteurfinlay-43,STATION,"48.8512259, 2.2912934",75015,Paris/Finlay/43,operational,5,station,nonexistent,2018,4,8,12,59
3271,4,4,0,1,Paris,paris-richardlenoir-63,STATION,"48.86023, 2.3719914",75011,Paris/Richard Lenoir/63,operational,1,station,nonexistent,2018,4,5,3,42
3272,5,5,0,0,Fontenay-Sous-Bois,fontenaysousbois-eugenemartin-3,STATION,"48.8490266, 2.4577249",94120,Fontenay-Sous-Bois/EugÃ¨ne Martin/3,operational,0,station,nonexistent,2018,4,8,20,49
3273,0,0,0,0,Paris,paris-rennes-105,STATION,"48.8489613, 2.3287351",75006,Paris/Rennes/105,operational,3,station,nonexistent,2018,4,8,11,50
3274,1,1,0,0,Drancy,drancy-marcelinberthelot-2,STATION,"48.92155, 2.445802",93700,Drancy/Marcelin Berthelot/2,operational,4,station,nonexistent,2018,4,6,21,59
3275,3,3,1,0,Suresnes,suresnes-henrisellier-50,STATION,"48.86847, 2.223116",92150,Suresnes/Henri Sellier/50,operational,1,station,nonexistent,2018,4,6,19,36
3276,0,0,0,0,Paris,paris-bourdon-9,STATION,"48.8484226, 2.366004",75004,Paris/Bourdon/9,operational,6,station,nonexistent,2018,4,1,23,1
3277,4,4,0,1,Nanterre,nanterre-ecoles-5,STATION,"48.886678, 2.220199",92000,Nanterre/Ecoles/5,operational,0,station,nonexistent,2018,4,7,9,38
3278,4,4,0,1,Paris,paris-sorbier-14,STATION,"48.867322, 2.3906964",75020,Paris/Sorbier/14,operational,0,station,nonexistent,2018,4,1,22,54
3279,2,2,1,1,Cachan,cachan-camilledesmoulins-3,SPACE,"48.7942674, 2.3345857",94230,Cachan/Camille Desmoulins/3,operational,1,full_station,operational,2018,4,8,8,21
3280,0,0,0,0,Garches,garches-buzenval-111,STATION,"48.8519609, 2.2044093",92380,Garches/Buzenval/111,operational,6,station,nonexistent,2018,4,9,18,42
3281,0,0,0,0,Paris,paris-trudaine-26,SPACE,"48.880936, 2.341184",75009,Paris/Trudaine/26,operational,5,full_station,operational,2018,4,1,6,5
3282,3,3,0,0,Paris,paris-arago-99,STATION,"48.834286, 2.3338533",75014,Paris/Arago/99,operational,1,station,nonexistent,2018,4,6,11,35
3283,2,2,0,0,Rueil-Malmaison,rueilmalmaison-lieutenantcoloneldemontbrison-86,STATION,"48.86318, 2.197042",92500,Rueil-Malmaison/Lieutenant Colonel de Montbrison/86,operational,4,station,nonexistent,2018,4,6,22,16
3284,4,4,1,0,Fontenay-aux-Roses,fontenayauxroses-paullangevin-70,STATION,"48.7835391, 2.2830741",92260,Fontenay-aux-Roses/Paul Langevin/70,operational,0,station,nonexistent,2018,4,7,7,47
3285,6,6,0,0,Paris,paris-paulinenfert-6,STATION,"48.8186561, 2.3623864",75013,Paris/Paulin Enfert/6,operational,0,station,nonexistent,2018,4,1,4,15
3286,0,0,0,0,Paris,paris-charonne-52,STATION,"48.8518536, 2.3982137",75020,Paris/Charonne/52,operational,4,station,nonexistent,2018,4,2,20,3
3287,0,0,0,1,Paris,paris-reuilly-80,STATION,"48.8431101, 2.3912439",75012,Paris/Reuilly/80,operational,5,station,nonexistent,2018,4,9,16,28
3288,6,6,0,0,Joinville-le-Pont,joinvillelepont-generalgallieni-1,STATION,"48.8202532, 2.4745761",94340,Joinville-le-Pont/GalliÃ©ni/1,operational,0,station,nonexistent,2018,4,1,17,3
3289,1,1,0,0,Paris,paris-maine-78,SPACE,"48.8388247, 2.3221905",75014,Paris/Maine/78,operational,5,full_station,operational,2018,4,9,7,10
3290,4,4,0,0,Paris,paris-fabredeglantine-2,STATION,"48.8455775, 2.3953738",75012,Paris/Fabre d'Ãglantine/2,operational,0,station,nonexistent,2018,4,9,14,30
3291,4,4,1,0,Paris,paris-meurthe-1,STATION,"48.8893057, 2.3835673",75019,Paris/Meurthe/1,operational,1,station,nonexistent,2018,4,2,21,24
3292,0,0,0,0,Gennevilliers,gennevilliers-gabrielperi-169,SPACE,"48.9242205, 2.2942668",92230,Gennevilliers/Gabriel PÃ©ri/169,broken,0,full_station,broken,2018,4,2,1,35
3293,1,1,0,0,Paris,paris-catalogne-2,SPACE,"48.8367951, 2.3186569",75014,Paris/Catalogne/2,operational,1,full_station,operational,2018,4,3,9,28
3294,5,5,0,0,Neuilly-Plaisance,neuillyplaisance-georgesclemenceau-25,STATION,"48.8618674, 2.5037509",93360,Neuilly-Plaisance/Georges ClÃ©menceau/25,operational,1,station,nonexistent,2018,4,9,6,53
3295,0,0,0,0,Paris,paris-gambetta-161,STATION,"48.87083, 2.403597",75020,Paris/Gambetta/161,operational,4,station,nonexistent,2018,4,7,20,2
3296,3,3,0,0,Paris,paris-republique-36,STATION,"48.8656694, 2.3721102",75011,Paris/RÃ©publique/36,operational,0,station,nonexistent,2018,4,3,12,24
3297,5,5,0,0,ChÃ¢tillon,chatillon-verdun-76,STATION,"48.79988, 2.281576",92320,ChÃ¢tillon/Verdun/76,operational,1,station,nonexistent,2018,4,9,8,26
3298,0,0,0,0,Paris,paris-voltaire-182,STATION,"48.8548, 2.385047",75011,Paris/Voltaire/182,operational,6,station,nonexistent,2018,4,5,21,1
3299,1,1,0,0,Paris,paris-plantes-56,STATION,"48.8283698, 2.3216963",75014,Paris/Plantes/56,operational,4,station,nonexistent,2018,4,6,16,42
3300,5,5,0,0,Vincennes,vincennes-mursduparc-2,STATION,"48.846756, 2.45225239",94300,Vincennes/Murs du parc/2,operational,2,station,nonexistent,2018,4,2,14,48
3301,0,0,0,0,Paris,paris-mithouard-6,STATION,"48.8512827, 2.3129161",75007,Paris/Mithouard/6,operational,6,station,nonexistent,2018,4,2,11,22
3302,5,5,0,0,Paris,paris-philippeauguste-126,STATION,"48.8577957, 2.390264",75011,Paris/Philippe Auguste/126,operational,1,station,nonexistent,2018,4,8,23,57
3303,4,4,0,0,Suresnes,suresnes-henrisellier-50,STATION,"48.86847, 2.223116",92150,Suresnes/Henri Sellier/50,operational,2,station,nonexistent,2018,4,7,9,47
3304,5,5,0,0,Paris,paris-niel-28,STATION,"48.881032, 2.2956282",75017,Paris/Niel/28,operational,0,station,nonexistent,2018,4,3,23,10
3305,3,3,0,0,Paris,paris-rachel-1,STATION,"48.8844148, 2.3305461",75018,Paris/Rachel/1,operational,2,station,nonexistent,2018,4,5,16,9
3306,4,4,0,0,VÃ©lizy-Villacoublay,velizyvillacoublay-dewoittine-1,STATION,"48.78283, 2.215441",78140,VÃ©lizy-Villacoublay/Dewoittine/1,operational,2,station,nonexistent,2018,4,8,22,40
3307,3,3,1,1,Paris,paris-portedemontrouge-8,STATION,"48.8230593, 2.322823",75014,Paris/Porte de Montrouge/8,operational,0,station,nonexistent,2018,4,8,12,30
3308,2,2,0,0,Paris,paris-pommard-7,STATION,"48.8355193, 2.3850356",75012,Paris/Pommard/7,operational,2,station,nonexistent,2018,4,6,19,39
3309,0,0,0,0,Drancy,drancy-marcelinberthelot-73,STATION,"48.9177255, 2.4464355",93700,Drancy/Marcelin Berthelot/73,operational,3,station,nonexistent,2018,4,9,14,1
3310,3,3,0,0,Paris,paris-suffren-2,STATION,"48.857, 2.2917",75015,Paris/Suffren/2,operational,0,station,nonexistent,2018,4,9,13,34
3311,0,0,0,0,Paris,paris-marcadet-220,STATION,"48.8920824, 2.3331353",75018,Paris/Marcadet/220,operational,5,station,nonexistent,2018,4,6,11,3
3312,5,5,0,0,Maisons-Alfort,maisonsalfort-generaldegaulle-42,SPACE,"48.8138166, 2.4212353",94700,Maisons-Alfort/De Gaulle/42,operational,1,full_station,operational,2018,4,1,6,34
3313,5,5,0,0,CrÃ©teil,creteil-claudenicolasledoux-4,STATION,"48.766, 2.470911",94000,CrÃ©teil/Claude-Nicolas Ledoux/4,operational,1,station,nonexistent,2018,4,3,2,51
3314,4,4,0,0,Noisy-le-Sec,noisylesec-henryespaullard-1,STATION,"48.9022488, 2.4676334",93130,Noisy-le-Sec/Henry Espaullard/1,operational,1,station,nonexistent,2018,4,3,23,52
3315,0,0,0,0,Paris,paris-parmentier-125,STATION,"48.8690795, 2.371679",75011,Paris/Parmentier/125,operational,5,station,nonexistent,2018,4,1,9,12
3316,2,2,0,0,Montfermeil,montfermeil-leclerc-19,SPACE,"48.9003522, 2.5717728",93370,Montfermeil/Leclerc/19,operational,3,full_station,operational,2018,4,7,11,16
3317,0,0,0,1,Paris,paris-belleville-22,STATION,"48.8679058, 2.3826171",75020,Paris/Belleville/22,operational,0,station,nonexistent,2018,4,7,21,8
3318,0,0,0,0,Paris,paris-chevaleret-79,STATION,"48.82881, 2.376281",75013,Paris/Chevaleret/79,operational,4,station,nonexistent,2018,4,6,17,18
3319,7,7,0,0,Yerres,yerres-charlesdegaulle-99,STATION,"48.7164252, 2.4860044",91330,Yerres/Charles-de-Gaulle/99,operational,0,station,nonexistent,2018,4,6,6,49
3320,3,3,0,0,Boulogne-Billancourt,boulognebillancourt-sevres-80,STATION,"48.83162, 2.230167",92100,Boulogne-Billancourt/SÃ¨vres/80,operational,2,station,nonexistent,2018,4,9,3,35
3321,0,0,0,0,Paris,paris-jeanfrancoislepine-1,STATION,"48.88608, 2.359072",75018,Paris/Jean-FranÃ§ois LÃ©pine/1,broken,0,station,nonexistent,2018,4,4,22,8
3322,0,0,0,0,Neuilly-Plaisance,neuillyplaisance-edgardquinet-46,STATION,"48.8558528, 2.5112935",93360,Neuilly-Plaisance/Edgard Quinet/46,operational,6,station,nonexistent,2018,4,3,4,30
3323,3,3,0,0,AsniÃ¨res-sur-Seine,asnieressurseine-menil-273,STATION,"48.92582, 2.274079",92600,AsniÃ¨res-sur-Seine/MÃ©nil/273,operational,2,station,nonexistent,2018,4,7,19,33
3324,0,0,0,0,Paris,paris-vaugirard-20,STATION,"48.8415895, 2.3183413",75015,Paris/Vaugirard/20,operational,6,station,nonexistent,2018,4,8,4,33
3325,4,4,0,0,Paris,paris-versailles-53,STATION,"48.8478619, 2.2745266",75016,Paris/Versailles/53,operational,1,station,nonexistent,2018,4,5,7,5
3326,6,6,0,0,CrÃ©teil,creteil-francoismauriac-2,STATION,"48.785363, 2.4528354",94000,CrÃ©teil/FranÃ§ois Mauriac/2,operational,0,station,nonexistent,2018,4,9,20,40
3327,1,1,0,0,Paris,paris-bastille-20,STATION,"48.84837, 2.367915",75012,Paris/Bastille/20,operational,3,station,nonexistent,2018,4,9,16,55
3328,0,0,0,0,Saint-Ouen,saintouen-dulcieseptember-3,STATION,"48.90573, 2.321015",93400,Saint-Ouen/Dulcie September/3,operational,6,station,nonexistent,2018,4,1,22,58
3329,2,2,2,0,Paris,paris-chateaubriand-19,STATION,"48.8734765, 2.3008886",75008,Paris/Chateaubriand/19,operational,0,station,nonexistent,2018,4,5,18,10
3330,4,4,0,0,Nanterre,nanterre-waldeckrochet-8,STATION,"48.8906294, 2.1983695",92000,Nanterre/Waldeck Rochet/8,operational,0,station,nonexistent,2018,4,2,11,43
3331,3,3,0,0,Paris,paris-picpusnation-parking,PARKING,"48.84652, 2.40014",75012,Paris/Picpus Nation/Parking,operational,2,station,nonexistent,2018,4,4,5,3
3332,6,6,0,0,CrÃ©teil,creteil-juliettesavar-102,STATION,"48.77664, 2.467872",94000,CrÃ©teil/Juliette Savar/102,operational,0,station,nonexistent,2018,4,7,20,7
3333,0,0,0,0,Paris,paris-rapee-46,STATION,"48.8419525, 2.3728276",75012,Paris/RapÃ©e/46,operational,4,station,nonexistent,2018,4,8,20,12
3334,0,0,0,0,Paris,paris-anatoledelaforge-10,STATION,"48.8758331, 2.292289",75017,Paris/Anatole de la Forge/10,future,0,station,nonexistent,2018,4,3,8,29
3335,4,4,0,0,Paris,paris-sebastienmercier-44,STATION,"48.8439105, 2.2796928",75015,Paris/SÃ©bastien Mercier/44,operational,0,station,nonexistent,2018,4,1,23,21
3336,2,2,0,0,Nanterre,nanterre-aimecesaire-5,STATION,"48.89184, 2.22834",92000,Nanterre/AimÃ© CÃ©saire/5,operational,1,station,nonexistent,2018,4,2,16,15
3337,5,5,0,0,Rueil-Malmaison,rueilmalmaison-18juin1940-175,STATION,"48.8650741, 2.2053436",92500,Rueil-Malmaison/18 Juin 1940/175,operational,1,station,nonexistent,2018,4,1,8,15
3338,0,0,0,0,Paris,paris-citroencevennes-parking,PARKING,"48.83874, 2.27641",75015,Paris/CitroÃ«n CÃ©vennes/Parking,broken,0,station,nonexistent,2018,4,8,3,45
3339,0,0,0,0,Paris,paris-concorde-parking,PARKING,"48.86691, 2.32033",75008,Paris/Concorde/Parking,operational,5,station,nonexistent,2018,4,4,1,17
3340,0,0,0,0,Paris,paris-darmesteter-12,STATION,"48.8231521, 2.3753988",75013,Paris/Darmesteter/12,operational,6,station,nonexistent,2018,4,6,15,0
3341,3,3,0,0,Montfermeil,montfermeil-leclerc-19,SPACE,"48.9003522, 2.5717728",93370,Montfermeil/Leclerc/19,operational,3,full_station,operational,2018,4,1,8,8
3342,5,5,0,0,Paris,paris-navier-1,STATION,"48.8955462, 2.3282817",75017,Paris/Navier/1,operational,0,station,nonexistent,2018,4,1,0,40
3343,5,5,0,0,Les Lilas,leslilas-bruyeres-10,STATION,"48.8783253, 2.413255",93260,Les Lilas/BruyÃ¨res/10,operational,0,station,nonexistent,2018,4,3,5,22
3344,4,4,0,0,CrÃ©teil,creteil-mesly-5,STATION,"48.79177, 2.459949",94000,CrÃ©teil/Mesly/5,operational,1,station,nonexistent,2018,4,1,4,28
3345,4,4,0,0,CrÃ©teil,creteil-francelibre-38,SPACE,"48.778891, 2.455066",94000,CrÃ©teil/France Libre/38,operational,1,full_station,broken,2018,4,7,7,46
3346,0,0,0,0,Levallois-Perret,levalloisperret-marjolin-parking,PARKING,"48.89545, 2.29222",92300,Levallois-Perret/Marjolin/Parking,operational,0,station,nonexistent,2018,4,6,14,13
3347,0,0,0,0,Paris,paris-berbierdumets-26,STATION,"48.8356, 2.350015",75013,Paris/Berbier du Mets/26,operational,3,station,nonexistent,2018,4,6,13,48
3348,4,4,0,0,AsniÃ¨res-sur-Seine,asnieressurseine-bas-6,SPACE,"48.9164, 2.295224",92600,AsniÃ¨res-sur-Seine/Bas/6,operational,0,full_station,operational,2018,4,6,22,29
3349,3,3,0,0,Paris,paris-jeannedarc-157,STATION,"48.8365583, 2.3592348",75013,Paris/Jeanne D'Arc/157,operational,2,station,nonexistent,2018,4,1,19,42
3350,4,4,0,0,Paris,paris-adolpheyvon-6,STATION,"48.8644046, 2.2710381",75016,Paris/Adolphe Yvon/6,operational,1,station,nonexistent,2018,4,1,20,28
3351,6,6,0,0,CrÃ©teil,creteil-pierrebrossolette-77,STATION,"48.7896323, 2.4649966",94000,CrÃ©teil/Pierre Brossolette/77,operational,0,station,nonexistent,2018,4,2,15,34
3352,1,1,0,0,Paris,paris-duhesne-113,STATION,"48.8955833, 2.3457215",75018,Paris/Duhesme/113,operational,5,station,nonexistent,2018,4,2,15,20
3353,1,1,1,1,Paris,paris-murat-1,STATION,"48.84744, 2.258728",75016,Paris/Murat/1,operational,0,station,nonexistent,2018,4,7,18,4
3354,5,5,1,0,Les Lilas,leslilas-georgespompidou-3,SPACE,"48.8793959, 2.4156066",93260,Les Lilas/Georges Pompidou/3,operational,0,full_station,broken,2018,4,2,21,15
3355,4,4,0,0,Le Plessis-Robinson,leplessisrobinson-charlesdegaulle-6,STATION,"48.781849, 2.263931",92350,Le Plessis-Robinson/Charles-de-Gaulle/6,operational,2,station,nonexistent,2018,4,5,16,17
3356,5,5,0,0,CrÃ©teil,creteil-francoismauriac-2,STATION,"48.785363, 2.4528354",94000,CrÃ©teil/FranÃ§ois Mauriac/2,operational,1,station,nonexistent,2018,4,7,3,28
3357,0,0,0,0,Paris,paris-madeleine-8,STATION,"48.86972, 2.326691",75009,Paris/Madeleine/8,operational,4,station,nonexistent,2018,4,5,2,39
3358,3,3,0,0,Paris,paris-saintjacques-133,STATION,"48.8469, 2.343399",75005,Paris/Saint Jacques/133,operational,2,station,nonexistent,2018,4,6,22,12
3359,1,1,0,0,Paris,paris-dantzig-80,STATION,"48.8304, 2.295999",75015,Paris/Dantzig/80,operational,2,station,nonexistent,2018,4,3,7,45
3360,4,4,0,0,Paris,paris-ledrurollin-104,STATION,"48.85189, 2.376434",75011,Paris/Ledru Rollin/104,operational,0,station,nonexistent,2018,4,3,19,11
3361,5,5,0,1,Ãpinay-sur-Seine,epinaysurseine-avenir-1,STATION,"48.95821, 2.3263607",93800,Ãpinay-sur-Seine/Avenir/1,operational,0,station,nonexistent,2018,4,8,16,36
3362,2,2,0,1,Paris,paris-rungis-2,STATION,"48.82195, 2.345853",75013,Paris/Rungis/2,operational,0,station,nonexistent,2018,4,2,19,50
3363,6,6,0,0,Paris,paris-commerce-5,STATION,"48.8454505, 2.292136",75015,Paris/Commerce/5,operational,0,station,nonexistent,2018,4,5,3,44
3364,4,4,0,0,Paris,paris-lagny-117,STATION,"48.8491535, 2.4133021",75020,Paris/Lagny/117,operational,2,station,nonexistent,2018,4,5,16,0
3365,2,2,0,0,Paris,paris-bremontier-19,STATION,"48.8849507, 2.3035012",75017,Paris/BrÃ©montier/19,operational,2,station,nonexistent,2018,4,8,3,54
3366,1,1,0,0,Paris,paris-saintroch-3,STATION,"48.8642939, 2.3314856",75001,Paris/Saint Roch/3,operational,2,station,nonexistent,2018,4,3,17,6
3367,3,3,0,0,Cachan,cachan-camilledesmoulins-3,SPACE,"48.7942674, 2.3345857",94230,Cachan/Camille Desmoulins/3,operational,0,full_station,operational,2018,4,2,19,59
3368,2,2,0,0,Paris,paris-emilezola-6,STATION,"48.846148, 2.278533",75015,Paris/Emile Zola/6,operational,0,station,nonexistent,2018,4,2,16,30
3369,0,0,2,1,Rosny-sous-Bois,rosnysousbois-jeanjaures-5,STATION,"48.87052, 2.486372",93110,Rosny-sous-Bois/Jean JaurÃ¨s/5,operational,2,station,nonexistent,2018,4,3,16,51
3370,4,4,0,0,Paris,paris-plaine-25,STATION,"48.8500605, 2.4019645",75020,Paris/Plaine/25,operational,2,station,nonexistent,2018,4,5,10,6
3371,5,5,0,0,Saclay,saclay-liberation-1,STATION,"48.7558796, 2.1693397",91400,Saclay/LibÃ©ration/1,operational,1,station,nonexistent,2018,4,4,3,7
3372,3,3,0,0,AsniÃ¨res-sur-Seine,asnieressurseine-emilezola-17,STATION,"48.9233235, 2.2853356",92600,AsniÃ¨res-sur-Seine/Ãmile Zola/17,operational,2,station,nonexistent,2018,4,8,16,21
3373,0,0,0,0,Paris,paris-henriiv-46,STATION,"48.8504593, 2.3615731",75004,Paris/Henri IV/46,operational,5,station,nonexistent,2018,4,8,3,45
3374,0,0,0,0,Paris,paris-yvestoudic-3,STATION,"48.8693526, 2.3641292",75010,Paris/Yves Toudic/3,broken,0,station,nonexistent,2018,4,9,0,24
3375,0,0,0,0,Limeil-BrÃ©vannes,limeilbrevannes-lavoisier-12,STATION,"48.73963, 2.490184",94450,Limeil-BrÃ©vannes/Lavoisier/12,broken,0,station,nonexistent,2018,4,6,21,2
3376,4,4,0,1,Clamart,clamart-paulvaillantcouturier-68,STATION,"48.80476, 2.260038",92140,Clamart/Paul Vaillant Couturier/68,operational,0,station,nonexistent,2018,4,5,19,51
3377,3,3,0,0,Paris,paris-darcet-28,STATION,"48.8845364, 2.3246579",75017,Paris/Darcet/28,operational,0,station,nonexistent,2018,4,1,22,57
3378,3,3,0,0,Boulogne-Billancourt,boulognebillancourt-andremorizet-121,STATION,"48.840169, 2.229398",92100,Boulogne-Billancourt/AndrÃ© Morizet/121,operational,1,station,nonexistent,2018,4,9,6,20
3379,4,4,0,0,Paris,paris-aubervilliers-126,STATION,"48.8917059, 2.3690678",75019,Paris/Aubervilliers/126,operational,2,station,nonexistent,2018,4,6,15,5
3380,2,2,0,1,Paris,paris-laboetie-37,STATION,"48.8737, 2.314663",75008,Paris/La BoÃ©tie/37,operational,0,station,nonexistent,2018,4,4,9,15
3381,4,4,0,0,Drancy,drancy-nouvelle-7,STATION,"48.9241686, 2.4358951",93700,Drancy/Nouvelle/7,operational,2,station,nonexistent,2018,4,9,7,27
3382,0,0,0,0,Guyancourt,guyancourt-philibertdelorme-9,STATION,"48.7666671, 2.0786283",78280,Guyancourt/Philibert Delorme/9,future,0,station,nonexistent,2018,4,4,13,13
3383,1,1,0,0,Vanves,vanves-renesahors-9,STATION,"48.82097, 2.29165",92170,Vanves/RenÃ© Sahors/9,operational,3,station,nonexistent,2018,4,4,2,54
3384,2,2,0,0,Paris,paris-grenelle-152,STATION,"48.85806, 2.310588",75007,Paris/Grenelle/152,operational,4,station,nonexistent,2018,4,3,1,54
3385,3,3,0,0,Paris,paris-plaine-25,STATION,"48.8500605, 2.4019645",75020,Paris/Plaine/25,operational,2,station,nonexistent,2018,4,5,18,48
3386,6,6,0,0,Paris,paris-georgesmandel-42,STATION,"48.8639536, 2.2806137",75016,Paris/Georges Mandel/42,operational,0,station,nonexistent,2018,4,2,1,29
3387,0,0,0,0,Paris,paris-ernestpsichari-13,STATION,"48.8561697, 2.3080758",75007,Paris/Ernest Psichari/13,operational,4,station,nonexistent,2018,4,7,9,18
3388,6,6,0,0,Paris,paris-gouvionmaillot-parking,PARKING,"48.8836, 2.28807",75017,Paris/Gouvion Maillot/Parking,operational,0,station,nonexistent,2018,4,6,8,15
3389,0,0,0,0,Paris,paris-reaumur-38,STATION,"48.8653769, 2.3573678",75003,Paris/RÃ©aumur/38,operational,6,station,nonexistent,2018,4,6,5,31
3390,0,0,0,0,Paris,paris-michelet-6,STATION,"48.8425631, 2.3363896",75006,Paris/Michelet/6,operational,6,station,nonexistent,2018,4,8,2,57
3391,0,0,0,0,Paris,paris-artois-11,STATION,"48.872759, 2.3080661",75008,Paris/Artois/11,operational,5,station,nonexistent,2018,4,2,2,46
3392,3,3,0,1,Paris,paris-portedemontrouge-8,STATION,"48.8230593, 2.322823",75014,Paris/Porte de Montrouge/8,operational,2,station,nonexistent,2018,4,8,21,4
3393,3,3,0,1,Paris,paris-federation-10,STATION,"48.854819, 2.2904053",75015,Paris/FÃ©dÃ©ration/10,operational,2,station,nonexistent,2018,4,1,11,52
3394,1,1,0,0,Malakoff,malakoff-stalingrad-27,STATION,"48.8142269, 2.2878426",92240,Malakoff/Stalingrad/27,operational,6,station,nonexistent,2018,4,8,1,1
3395,2,2,0,0,CrÃ©teil,creteil-magellan-27,STATION,"48.76895, 2.456477",94000,CrÃ©teil/Magellan/27,operational,3,station,nonexistent,2018,4,6,2,29
3396,5,5,0,0,Dugny,dugny-guynemer-17,SPACE,"48.9544945, 2.41658664",93440,Dugny/Guynemer/17,operational,0,full_station,broken,2018,4,6,0,33
3397,2,2,0,0,Paris,paris-plantes-56,STATION,"48.8283698, 2.3216963",75014,Paris/Plantes/56,operational,1,station,nonexistent,2018,4,7,14,25
3398,2,2,0,0,Paris,paris-madeleine-8,STATION,"48.86972, 2.326691",75009,Paris/Madeleine/8,operational,0,station,nonexistent,2018,4,9,9,39
3399,0,0,0,0,Paris,paris-republique-5,STATION,"48.86661, 2.36784",75011,Paris/RÃ©publique/5,operational,6,station,nonexistent,2018,4,8,10,41
3400,5,5,0,0,Garches,garches-degaulle-168,STATION,"48.8386536, 2.18698287",92380,Garches/De Gaulle/168,operational,1,station,operational,2018,4,1,0,16
3401,6,6,0,1,Nanterre,nanterre-georgesclemenceau-205,STATION,"48.886018, 2.215877",92000,Nanterre/Georges ClÃ©menceau/205,operational,0,station,nonexistent,2018,4,7,6,43
3402,7,7,0,0,Le Plessis-Robinson,leplessisrobinson-galilee-16,STATION,"48.77758, 2.24625349",92350,Le Plessis-Robinson/GalilÃ©e/16,operational,0,station,nonexistent,2018,4,9,5,42
